SwiftName,name,ra,dec,time,obsid,status,exposure_a,observation_mode,public_date,issue_flag,end_time,_Search_Offset
SWIFTJ1225.8+1240,NGC_4388                   ,12 25 33.8,+12 39 18,2023-05-19 23:01:09,60802036006,archived ,     22177,SCIENCE         , 2023-12-05,         1,2023-05-20 11:31:09,"   3.192 (186.444914,12.6621556)"
SWIFTJ1225.8+1240,NGC4388                    ,12 25 52.9,+12 40 53,2013-12-27 06:46:07,60061228002,archived ,     21384,SCIENCE         , 2015-03-31,         0,2013-12-27 17:26:07,"   1.895 (186.444914,12.6621556)"
SWIFTJ1225.8+1240,NGC_4388                   ,12 25 36.6,+12 38 48,2023-05-26 02:11:09,60802036008,archived ,     19345,SCIENCE         , 2023-12-05,         0,2023-05-26 13:06:09,"   2.662 (186.444914,12.6621556)"
SWIFTJ1225.8+1240,NGC_4388                   ,12 25 33.5,+12 38 54,2023-05-14 07:41:09,60802036001,archived ,       458,SCIENCE         , 2023-12-05,         0,2023-05-14 08:01:09,"   3.339 (186.444914,12.6621556)"
SWIFTJ1225.8+1240,NGC_4388                   ,12 25 33.6,+12 38 43,2023-05-17 07:46:09,60802036003,archived ,       445,SCIENCE         , 2023-12-05,         0,2023-05-17 08:11:09,"   3.378 (186.444914,12.6621556)"
SWIFTJ1225.8+1240,NGC_4388                   ,12 25 35.7,+12 39 08,2023-05-19 22:16:09,60802036005,archived ,       383,SCIENCE         , 2023-12-05,         0,2023-05-19 23:01:09,"   2.764 (186.444914,12.6621556)"
SWIFTJ1202.5+3332,NGC_4395                   ,12 25 59.2,+33 34 12,2022-12-30 09:46:09,60802027012,archived ,     55390,SCIENCE         , 2023-07-09,         1,2022-12-31 16:06:09,"    2.561 (186.453655,33.546906)"
SWIFTJ1202.5+3332,NGC_4395                   ,12 25 59.4,+33 33 43,2022-12-22 10:26:09,60802027008,archived ,     52005,SCIENCE         , 2023-07-09,         0,2022-12-23 13:41:09,"    2.374 (186.453655,33.546906)"
SWIFTJ1202.5+3332,NGC_4395                   ,12 26 01.8,+33 33 31,2022-12-18 21:06:09,60802027006,archived ,     50975,SCIENCE         , 2023-07-09,         0,2022-12-20 00:01:09,"    2.782 (186.453655,33.546906)"
SWIFTJ1202.5+3332,NGC_4395                   ,12 26 02.5,+33 33 18,2022-12-10 13:46:09,60802027002,archived ,     48640,SCIENCE         , 2023-07-09,         0,2022-12-11 15:56:09,"    2.880 (186.453655,33.546906)"
SWIFTJ1202.5+3332,NGC_4395                   ,12 26 03.0,+33 33 32,2022-12-14 11:01:09,60802027004,archived ,     46063,SCIENCE         , 2023-07-09,         0,2022-12-15 11:36:09,"    3.037 (186.453655,33.546906)"
SWIFTJ1202.5+3332,NGC_4395                   ,12 26 01.9,+33 33 54,2022-12-26 10:56:09,60802027010,archived ,     45648,SCIENCE         , 2023-07-09,         1,2022-12-27 14:01:09,"    2.924 (186.453655,33.546906)"
SWIFTJ1202.5+3332,NGC4395                    ,12 25 39.7,+33 33 03,2013-05-10 02:31:07,60061322002,archived ,     19246,SCIENCE         , 2015-03-31,         0,2013-05-10 13:21:07,"    1.918 (186.453655,33.546906)"
SWIFTJ1229.1+0202,3C273                      ,12 28 55.5,+02 02 40,2012-07-14 00:06:07,10002020001,archived ,    243966,SCIENCE         , 2014-09-23,         1,2012-07-19 23:36:07,"     2.840 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 28 57.9,+02 02 32,2018-05-19 18:01:09,80301602002,archived ,     60763,SCIENCE         , 2018-11-24,         0,2018-05-21 05:06:09,"     2.292 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 28 57.4,+02 02 18,2015-07-13 14:01:08,10002020003,archived ,     49414,SCIENCE         , 2015-09-16,         1,2015-07-14 17:11:08,"     2.470 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 28 59.4,+02 02 10,2019-07-02 07:51:09,10502620002,archived ,     49410,SCIENCE         , 2019-07-13,         0,2019-07-03 12:16:09,"     2.077 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 28 56.0,+02 01 35,2020-07-06 04:56:09,10602606002,archived ,     44018,SCIENCE         , 2020-07-10,         0,2020-07-07 04:36:09,"     3.094 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 29 17.7,+02 04 29,2024-01-07 11:16:09,11002608002,archived ,     43029,SCIENCE         , 2024-01-22,         0,2024-01-08 10:56:09,"     3.057 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 28 59.1,+02 02 09,2018-07-04 17:21:09,10402020006,archived ,     40317,SCIENCE         , 2018-07-28,         0,2018-07-05 15:46:09,"     2.138 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 28 56.9,+02 02 07,2021-06-09 18:36:09,10702608002,archived ,     36041,SCIENCE         , 2021-06-21,         0,2021-06-10 14:41:09,"     2.651 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 29 00.8,+02 02 44,2016-06-26 19:11:08,10202020002,archived ,     35411,SCIENCE         , 2016-07-06,         0,2016-06-27 16:26:08,"     1.525 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 29 00.0,+02 02 28,2017-06-26 17:41:09,10302020002,archived ,     35398,SCIENCE         , 2017-06-30,         0,2017-06-27 14:21:09,"     1.796 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 28 55.2,+02 02 24,2022-06-28 01:11:09,10802608002,archived ,     33178,SCIENCE         , 2022-07-11,         0,2022-06-28 20:11:09,"     2.963 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 29 00.5,+02 02 03,2018-06-15 04:31:09,10402020004,archived ,     21183,SCIENCE         , 2018-06-25,         0,2018-06-15 15:36:09,"     1.907 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C_273                     ,12 28 55.6,+02 02 22,2023-04-12 17:16:09,60701019002,archived ,     19747,SCIENCE         , 2023-04-24,         0,2023-04-13 03:51:09,"     2.871 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C_273                     ,12 28 54.6,+02 02 27,2021-04-14 14:46:09,60601004002,archived ,     18672,SCIENCE         , 2021-04-16,         0,2021-04-15 01:46:09,"     3.107 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 29 01.0,+02 01 45,2018-06-02 02:01:09,10402020002,archived ,     16089,SCIENCE         , 2018-06-11,         0,2018-06-02 11:31:09,"     1.994 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C_273                     ,12 28 57.2,+02 02 32,2024-04-06 17:41:09,60901017001,processed,     15364,SCIENCE         , 2024-10-14,         0,2024-04-07 02:46:09,"     2.458 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs24                ,12 29 15.3,+02 03 18,2012-07-13 11:11:07,10012004001,archived ,      6231,SCIENCE         , 2013-08-29,         0,2012-07-13 14:26:07,"     2.164 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs23                ,12 28 57.2,+02 00 55,2012-07-13 07:56:07,10012003001,archived ,      6223,SCIENCE         , 2013-08-29,         0,2012-07-13 11:11:07,"     3.250 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs22                ,12 28 49.8,+02 02 35,2012-07-13 04:41:07,10012002001,archived ,      6192,SCIENCE         , 2013-08-29,         0,2012-07-13 07:56:07,"     4.258 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs25                ,12 28 55.9,+02 07 41,2012-07-13 14:26:07,10012005001,archived ,      6147,SCIENCE         , 2013-08-29,         0,2012-07-13 17:41:07,"     5.281 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs26                ,12 28 56.0,+02 09 35,2012-07-13 17:41:07,10012006001,archived ,      5197,SCIENCE         , 2013-08-29,         0,2012-07-13 20:51:07,"     6.969 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs21                ,12 28 57.2,+02 02 52,2012-07-13 01:46:07,10012001002,archived ,      5149,SCIENCE         , 2013-08-29,         0,2012-07-13 04:41:07,"     2.392 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs27                ,12 29 25.0,+02 03 15,2012-07-13 20:51:07,10012007001,archived ,      4529,SCIENCE         , 2013-08-29,         0,2012-07-14 00:06:07,"     4.576 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs17                ,12 29 23.3,+02 03 07,2012-07-02 06:46:07,15017001,archived ,      3003,SCIENCE         , 2013-08-29,         0,2012-07-02 08:26:07,"     4.137 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs16                ,12 28 55.3,+02 09 47,2012-07-02 05:06:07,15016001,archived ,      2990,SCIENCE         , 2013-08-29,         0,2012-07-02 06:46:07,"     7.230 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs11                ,12 28 57.3,+02 02 52,2012-07-01 21:01:07,15011001,archived ,      2882,SCIENCE         , 2013-08-29,         0,2012-07-01 22:36:07,"     2.372 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs12                ,12 28 48.9,+02 02 50,2012-07-01 22:36:07,15012001,archived ,      2881,SCIENCE         , 2013-08-29,         0,2012-07-02 00:16:07,"     4.454 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs15                ,12 28 56.2,+02 07 38,2012-07-02 03:31:07,15015001,archived ,      2844,SCIENCE         , 2013-08-29,         0,2012-07-02 05:06:07,"     5.201 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs14                ,12 29 15.4,+02 03 07,2012-07-02 01:56:07,15014001,archived ,      2606,SCIENCE         , 2013-08-29,         0,2012-07-02 03:31:07,"     2.176 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs13                ,12 28 56.8,+02 00 57,2012-07-02 00:16:07,15013001,archived ,      2572,SCIENCE         , 2013-08-29,         0,2012-07-02 01:56:07,"     3.309 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273                      ,12 28 56.7,+02 03 01,2018-06-02 01:36:09,10402020001,archived ,       547,SCIENCE         , 2018-06-11,         0,2018-06-02 02:01:09,"     2.498 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C_273                     ,12 28 54.5,+02 02 19,2023-04-12 16:41:09,60701019001,archived ,       302,SCIENCE         , 2023-04-24,         0,2023-04-12 17:16:09,"     3.167 (187.277907,2.052393)"
SWIFTJ1229.1+0202,3C273_pcs21                ,12 28 54.7,+02 03 09,2012-07-13 00:01:07,10012001001,archived ,       101,SCIENCE         , 2013-08-29,         0,2012-07-13 01:46:07,"     2.993 (187.277907,2.052393)"
SWIFTJ1231.4+5758,NGC_4500                   ,12 31 06.8,+57 56 05,2019-07-03 12:41:09,60510002002,archived ,     55168,SCIENCE         , 2020-08-13,         0,2019-07-04 15:56:09,"   2.726 (187.842458,57.9646192)"
SWIFTJ1231.4+5758,NGC4500                    ,12 31 21.1,+57 56 38,2015-08-30 19:26:08,60161497002,archived ,     21015,SCIENCE         , 2015-09-14,         0,2015-08-31 06:21:08,"   1.257 (187.842458,57.9646192)"
SWIFTJ1232.0-4802,2MASXJ12313717m4758019     ,12 31 29.5,-47 57 55,2016-08-21 19:06:08,60160498002,archived ,     19356,SCIENCE         , 2016-08-25,         0,2016-08-22 06:11:08,"    1.289 (187.904764,-47.96723)"
SWIFTJ1232.1+2009,RBS1125                    ,12 31 56.4,+20 08 50,2016-07-28 10:16:08,60061229002,archived ,     19936,SCIENCE         , 2016-08-04,         0,2016-07-28 20:51:08,"   1.811 (188.015088,20.1582059)"
SWIFTJ1232.0-4219,1RXSJ123212d3m421745       ,12 32 12.1,-42 17 52,                   ,60160500,accepted ,    -20000,                ,           ,          ,                   ,"   0.034 (188.050059,-42.297366)"
SWIFTJ1235.6-3954,NGC_4507                   ,12 35 31.2,-39 56 13,2015-06-10 19:16:07,60102051004,archived ,     34464,SCIENCE         , 2016-09-30,         0,2015-06-11 14:21:07,"   1.957 (188.902645,-39.909347)"
SWIFTJ1235.6-3954,NGC_4507                   ,12 35 28.6,-39 54 41,2015-07-15 08:01:08,60102051006,archived ,     32225,SCIENCE         , 2016-09-30,         1,2015-07-16 01:11:08,"   1.545 (188.902645,-39.909347)"
SWIFTJ1235.6-3954,NGC_4507                   ,12 35 27.6,-39 55 00,2015-08-22 09:56:08,60102051008,archived ,     30924,SCIENCE         , 2016-09-30,         0,2015-08-23 01:51:08,"   1.777 (188.902645,-39.909347)"
SWIFTJ1235.6-3954,NGC_4507                   ,12 35 35.4,-39 56 39,2015-05-03 20:16:07,60102051002,archived ,     30133,SCIENCE         , 2016-09-30,         1,2015-05-04 12:01:07,"   2.099 (188.902645,-39.909347)"
SWIFTJ1235.6-3954,NGC_4507                   ,12 35 28.2,-39 53 34,2015-09-22 09:06:08,60102051009,archived ,         0,SCIENCE         , 2016-09-30,         0,2015-09-23 04:06:08,"   1.893 (188.902645,-39.909347)"
SWIFTJ1238.6+0928,VCC1759                    ,12 38 22.4,+09 31 42,                   ,60161502,accepted ,    -20000,                ,           ,          ,                   ,"    6.603 (189.680935,9.4601717)"
SWIFTJ1238.9-2720,ESO_506mG027               ,12 38 49.8,-27 20 02,2019-06-26 00:26:09,60469006002,archived ,     18701,SCIENCE         , 2020-07-14,         0,2019-06-26 11:21:09,"   1.888 (189.727488,-27.307803)"
SWIFTJ1239.3-1611,IGRJ12391m1612             ,12 39 13.4,-16 10 12,2016-01-15 07:06:08,60061232002,archived ,     21353,SCIENCE         , 2016-01-22,         0,2016-01-15 18:11:08,"   1.810 (189.776186,-16.179785)"
SWIFTJ1239.6-0519,NGC4593                    ,12 39 45.0,-05 20 06,2014-12-29 00:41:07,60001149002,archived ,     23317,SCIENCE         , 2016-01-26,         1,2014-12-29 14:11:07,"   1.498 (189.914336,-5.3441634)"
SWIFTJ1239.6-0519,NGC4593                    ,12 39 43.1,-05 19 58,2015-01-04 02:01:07,60001149008,archived ,     23117,SCIENCE         , 2016-01-26,         1,2015-01-04 16:21:07,"   1.134 (189.914336,-5.3441634)"
SWIFTJ1239.6-0519,NGC4593                    ,12 39 43.7,-05 20 01,2014-12-31 04:31:07,60001149004,archived ,     21676,SCIENCE         , 2016-01-26,         0,2014-12-31 17:46:07,"   1.229 (189.914336,-5.3441634)"
SWIFTJ1239.6-0519,NGC4593                    ,12 39 41.9,-05 20 03,2015-01-02 03:21:07,60001149006,archived ,     21328,SCIENCE         , 2016-01-26,         0,2015-01-02 16:36:07,"   0.861 (189.914336,-5.3441634)"
SWIFTJ1239.6-0519,NGC4593                    ,12 39 45.3,-05 19 46,2015-01-06 15:26:07,60001149010,archived ,     21209,SCIENCE         , 2016-01-26,         0,2015-01-07 02:31:07,"   1.696 (189.914336,-5.3441634)"
SWIFTJ1240.2+3457A,Mrk653                     ,12 39 51.7,+34 58 30,                   ,60160506,accepted ,    -20000,                ,           ,          ,                   ,"    0.003 (189.96528,34.9749458)"
SWIFTJ1240.2+3457B,NGC4619                    ,12 41 30.0,+35 03 42,2022-05-14 12:46:09,60160507002,archived ,     19606,SCIENCE         , 2022-05-23,         0,2022-05-14 23:41:09,"   2.983 (190.435624,35.0627157)"
SWIFTJ1240.9-3331,ESO381mG007                ,12 40 51.1,-33 36 21,2019-04-18 23:16:09,60160508002,archived ,     21250,SCIENCE         , 2019-05-08,         0,2019-04-19 10:01:09,"   2.318 (190.195773,-33.569904)"
SWIFTJ1240.9+2735,KUG1238p278A               ,12 40 46.4,+27 33 54,                   ,60160509,accepted ,    -20000,                ,           ,          ,                   ,"    0.008 (190.19327,27.5649509)"
SWIFTJ1241.6-5748,WKK1263                    ,12 41 27.2,-57 52 21,2016-04-27 20:11:08,60160510002,archived ,     16374,SCIENCE         , 2016-05-05,         0,2016-04-28 04:31:08,"    2.294 (190.35732,-57.834291)"
SWIFTJ1246.6+5435,NGC4686                    ,12 46 33.5,+54 33 51,2023-03-08 19:31:09,60161511002,archived ,     22378,SCIENCE         , 2023-03-20,         0,2023-03-09 07:56:09,"    2.026 (191.666206,54.534287)"
SWIFTJ1248.2-5828,2MASXJ12475784m5829599     ,12 48 15.0,-58 31 56,2024-03-27 17:36:09,60160512002,archived ,     28392,SCIENCE         , 2024-04-15,         0,2024-03-28 10:51:09,"   2.953 (191.991242,-58.500104)"
SWIFTJ1248.2-5828,2MASXJ12475784m5829599     ,12 48 14.7,-58 31 08,2024-03-27 17:16:09,60160512001,archived ,       317,SCIENCE         , 2024-04-15,         0,2024-03-27 17:36:09,"   2.463 (191.991242,-58.500104)"
SWIFTJ1252.3-1323,NGC4748                    ,12 52 23.6,-13 23 40,2021-01-24 10:36:09,60663002002,archived ,     80627,SCIENCE         , 2022-02-01,         0,2021-01-26 05:41:09,"   2.971 (193.051964,-13.414765)"
SWIFTJ1253.5-4137,ESO323_G032                ,12 53 29.9,-41 36 56,2020-02-12 03:01:09,60561045004,archived ,     50157,SCIENCE         , 2021-02-16,         0,2020-02-13 04:11:09,"   2.154 (193.334613,-41.635597)"
SWIFTJ1253.5-4137,ESO323_G032                ,12 53 27.8,-41 36 47,2020-01-27 08:46:09,60561045002,archived ,     47918,SCIENCE         , 2021-02-16,         0,2020-01-28 11:41:09,"   1.950 (193.334613,-41.635597)"
SWIFTJ1253.5-4137,ESO323_G032                ,12 53 28.3,-41 36 59,2020-01-27 08:01:09,60561045001,archived ,       114,SCIENCE         , 2021-02-16,         0,2020-01-27 08:46:09,"   1.886 (193.334613,-41.635597)"
SWIFTJ1255.0-2657,6dFJ1254564m265702         ,12 54 48.2,-26 58 27,2017-06-25 17:31:09,60363001002,archived ,     20296,SCIENCE         , 2017-06-30,         0,2017-06-26 06:06:09,"   2.302 (193.734771,-26.950538)"
SWIFTJ1256.2-0551,3C279                      ,12 56 18.7,-05 46 47,2013-12-31 23:46:07,60002020004,archived ,     42809,SCIENCE         , 2014-05-07,         0,2014-01-01 22:11:07,"   1.973 (194.046484,-5.7893621)"
SWIFTJ1256.2-0551,3C279                      ,12 56 18.3,-05 46 58,2013-12-16 05:51:07,60002020002,archived ,     39594,SCIENCE         , 2014-05-07,         0,2013-12-17 04:06:07,"   1.813 (194.046484,-5.7893621)"
SWIFTJ1256.2-0551,3C_279                     ,12 56 09.3,-05 46 53,2022-03-27 13:46:09,60701020001,archived ,     24137,SCIENCE         , 2022-04-04,         0,2022-03-28 04:31:09,"   0.666 (194.046484,-5.7893621)"
SWIFTJ1256.2-0551,3C279                      ,12 56 01.0,-05 48 41,2022-06-12 12:01:09,60701035002,archived ,     20879,SCIENCE         , 2023-06-20,         0,2022-06-12 22:46:09,"   2.858 (194.046484,-5.7893621)"
SWIFTJ1256.2-0551,3C_279                     ,12 55 59.4,-05 47 04,2024-04-05 15:51:09,60901018001,processed,     20359,SCIENCE         , 2024-10-14,         0,2024-04-06 04:11:09,"   2.950 (194.046484,-5.7893621)"
SWIFTJ1256.2-0551,3C_279                     ,12 56 14.6,-05 47 23,2021-04-13 03:06:09,60601005001,archived ,     18483,SCIENCE         , 2021-04-16,         0,2021-04-13 13:51:09,"   0.861 (194.046484,-5.7893621)"
SWIFTJ1300.1+1635,2MASSJ13000535p1632148     ,13 00 05.4,+16 32 15,                   ,60061235,accepted ,    -20000,                ,           ,          ,                   ,"   0.003 (195.022285,16.5374535)"
SWIFTJ1302.9+1620,Mrk_783                    ,13 02 45.8,+16 23 31,2023-07-07 19:11:09,60901029002,archived ,     41280,SCIENCE         , 2024-01-17,         0,2023-07-08 17:31:09,"    3.265 (195.74517,16.4077114)"
SWIFTJ1303.8+5345,SBS1301p540                ,13 03 59.5,+53 47 30,                   ,60160520,accepted ,    -20000,                ,           ,          ,                   ,"   0.005 (195.997893,53.7916333)"
SWIFTJ1304.3-0532,NGC4941                    ,13 04 19.4,-05 32 15,2016-01-19 01:31:08,60061236002,archived ,     20664,SCIENCE         , 2016-01-28,         0,2016-01-19 12:31:08,"   1.788 (196.054571,-5.5515957)"
SWIFTJ1304.3-1022,NGC4939                    ,13 04 20.1,-10 19 10,2017-02-17 06:01:09,60002036002,archived ,     22043,SCIENCE         , 2017-03-03,         0,2017-02-17 17:41:09,"   1.862 (196.059678,-10.339502)"
SWIFTJ1305.4-4928,NGC4945                    ,13 05 18.5,-49 27 39,2013-06-15 04:56:07,60002051004,archived ,     54614,SCIENCE         , 2014-05-07,         1,2013-06-16 07:51:07,"   1.516 (196.364385,-49.468039)"
